,Vertex,Edge,inputEncode,outputDecode,inputEdgeEncode,vertexFeatures,vertexHiddenLayout,feedThroughVertexFeatures,edgeMLP,edgeFeatures,edgeHiddenLayout,feedThroughEdgeFeatures,messagelayout,parameters,seed,file,entry,r2,l2,psnr,min,max,q1,q3,std
15,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,286870121,perlin_37078787,3,-0.01522967188304114,0.049642865,11.765907620053309,1.761407e-09,0.76111317,0.00643115711864084,0.04361939150840044,0.1088178
0,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_433611252,0,-7.0571799515306566e-09,0.23548524,5.943777466716837,1.7590816e-10,0.92547303,0.00446658197324723,0.39461037516593933,0.3050107
1,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_433611252,1,-1.1174136993474804e-07,0.0636234,7.555714268218465,5.1230566e-09,0.36236626,0.005256684496998787,0.09128396399319172,0.0874434
2,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_433611252,2,3.2253055781694684e-10,0.14642456,7.042064385498713,7.202294e-08,0.74095535,0.027574460487812757,0.21559281647205353,0.14417939
3,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_433611252,3,-4.8096948646048077e-08,0.13454828,9.902167806375722,6.682227e-07,1.3155693,0.029781739227473736,0.08652209676802158,0.234303
4,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_960745502,0,-5.323680607460801e-09,0.23130772,4.6564072540055825,2.2201507e-09,0.6757735,0.07427476719021797,0.3426937609910965,0.17304851
5,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_960745502,1,-1.3149613176111075e-08,0.16715237,3.5924469075784087,1.2133987e-06,0.38222387,0.036702015437185764,0.28082916140556335,0.12444892
6,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_960745502,2,1.3380061059109494e-08,0.039177053,6.690990718549327,6.90428e-10,0.18288909,0.004072385490871966,0.059726111590862274,0.0470378
7,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_960745502,3,-2.418139322113433e-07,0.019442521,10.763826785834695,2.3279618e-09,0.23178782,0.0010642202978488058,0.013477893779054284,0.04171525
8,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_759352143,0,-3.76227415888053e-08,0.13353801,6.565811203829657,9.785219e-10,0.6055618,0.019113728776574135,0.2119496464729309,0.15883769
9,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_759352143,1,-4.415269261315302e-09,0.08183581,9.155544090148698,4.5545292e-08,0.67370504,0.009378642775118351,0.08380514569580555,0.13592266
10,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_759352143,2,-3.6276066817109154e-08,0.0582031,4.952382753852946,8.402291e-08,0.18202625,0.013250070391222835,0.09921677596867085,0.053017247
11,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_759352143,3,1.054214282536492e-08,0.03590193,7.5788206789337895,1.3837129e-07,0.20556355,0.004895908641628921,0.04531826637685299,0.043247186
12,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_37078787,0,-8.272251639240835e-08,0.15886895,9.149516963635316,1.4032902e-09,1.3061997,0.0167407039552927,0.12555362284183502,0.28165072
13,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_37078787,1,-4.2209486572630794e-08,0.10694953,7.969787923335659,7.3066445e-08,0.6701739,0.012212867615744472,0.15325108915567398,0.13838252
14,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_37078787,2,-1.3561581191368077e-08,0.059728675,10.804003868162855,2.945048e-08,0.7188066,0.00480085180606693,0.0573485903441906,0.12924671
15,MessagePassing,CConv,False,False,False,[1 1],[1],0,False,[1 1 1],[1],0,[1],6,936431641,perlin_37078787,3,4.152812982383125e-09,0.048898164,11.831549880838082,1.3843754e-09,0.7455426,0.006309571326710284,0.03758999239653349,0.10725213
0,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_433611252,0,-0.006524351671234108,0.23702163,5.915534225920131,1.5637639e-08,1.1803044,0.0026431434089317918,0.43859345465898514,0.30392617
1,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_433611252,1,-0.14288360139485246,0.07271413,6.975694216709546,2.089205e-07,0.4811233,0.012301154900342226,0.08069884963333607,0.10435093
2,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_433611252,2,-0.01948889860096714,0.1492782,6.958240235285843,6.3887775e-09,0.97215754,0.01945012714713812,0.21834180131554604,0.1545463
3,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_433611252,3,-0.03611471590485471,0.13940746,9.748089261693538,1.0176359e-07,1.4454142,0.017571849282830954,0.13073959201574326,0.25443843
4,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_960745502,0,-0.01260716758975633,0.23422387,4.601997009178533,4.414446e-07,0.8689781,0.07532459497451782,0.3312033638358116,0.1929831
5,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_960745502,1,-0.02552987500017445,0.17141977,3.4829632640585926,2.0840517e-08,0.51118475,0.03388145938515663,0.23599111661314964,0.14798084
6,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_960745502,2,-0.25656059201490744,0.049228344,5.699156090303003,1.5231561e-07,0.2635439,0.003446524206083268,0.08486978337168694,0.055638127
7,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_960745502,3,-0.6100928977918969,0.03130426,8.695318036321943,4.816458e-08,0.22411154,0.00683102139737457,0.03272155113518238,0.04236974
8,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_759352143,0,-0.04615971759661308,0.13970208,6.369832402422949,3.3625929e-09,0.6233189,0.00862238253466785,0.2621985301375389,0.16801989
9,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_759352143,1,-0.10717243893664086,0.09060635,8.713391394129054,2.8958258e-10,0.86247766,0.008692832663655281,0.12421638146042824,0.13848503
10,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_759352143,2,-0.13709745440679844,0.0661826,4.3944054324824044,5.437351e-07,0.29510072,0.010316948173567653,0.08237475901842117,0.07490915
11,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_759352143,3,-0.22790888649939878,0.044084303,6.687158636376765,6.4700254e-09,0.28255305,0.0040789342019706964,0.04936871398240328,0.06562551
12,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_37078787,0,-0.028188719217254077,0.16334724,9.028788630847135,2.6810187e-07,1.6164976,0.00905142119154334,0.14382514730095863,0.30083027
13,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_37078787,1,-0.06080018707296708,0.11345207,7.7134525047698554,1.044933e-08,0.89444387,0.005370768951252103,0.18885966762900352,0.16638382
14,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_37078787,2,-0.13637861045492405,0.06787438,10.248774673139959,7.342079e-08,0.59174275,0.01303720218129456,0.06924099288880825,0.11352702
15,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,278834676,perlin_37078787,3,-0.18049356476757117,0.05772397,11.110914022254264,5.8850347e-10,0.89996105,0.0017127157771028578,0.05692732706665993,0.13111739
0,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_433611252,0,0.0063313243514909745,0.2339943,5.971361665087306,1.0706799e-08,0.9580176,0.0030558965518139303,0.37739505618810654,0.30717826
1,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_433611252,1,0.009532472483196441,0.0630169,7.597312601919346,6.4748207e-13,0.34639513,0.0052179808262735605,0.09237231314182281,0.08502707
2,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_433611252,2,0.007307152645274151,0.1453546,7.073916137231503,1.0756196e-10,0.72014546,0.023747389670461416,0.22169841825962067,0.1411905
3,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_433611252,3,-0.0073966197844044235,0.13554348,9.870162854637844,4.5993033e-07,1.3576638,0.03381401486694813,0.07894926518201828,0.23887248
4,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_960745502,0,0.013762954803720917,0.22812426,4.716593607369991,1.998219e-06,0.65235096,0.07230569049715996,0.35166729986667633,0.16850024
5,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_960745502,1,0.014892014592206015,0.16466314,3.6576087850180414,3.6607517e-10,0.3831161,0.035014888271689415,0.2840261161327362,0.12379257
6,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_960745502,2,0.0025290245670595013,0.039077975,6.70198765719455,2.6032012e-07,0.20109163,0.003256587020587176,0.05268856417387724,0.049893577
7,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_960745502,3,0.02678032972837896,0.018921841,10.881718253936427,2.6526537e-10,0.21920446,0.0005034005880588666,0.013110613683238626,0.040455855
8,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_759352143,0,0.008937215807454102,0.13234454,6.604801155907341,5.491877e-09,0.6107631,0.01847100257873535,0.2056228145956993,0.160578
9,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_759352143,1,0.027718194781923278,0.07956746,9.277622344322534,4.0523105e-09,0.6778974,0.008713800692930818,0.08146579191088676,0.13274291
10,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_759352143,2,0.003093104916159106,0.058023073,4.965836402129941,3.8221515e-10,0.18358837,0.013143121963366866,0.09771343693137169,0.053120036
11,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_759352143,3,0.006230830422765399,0.035678234,7.605965404906543,4.851678e-07,0.2084317,0.004835462081246078,0.04521544836461544,0.043212283
12,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_37078787,0,0.016301077943656206,0.1562792,9.220895312935337,1.3096724e-08,1.3240306,0.016787773929536343,0.1205991841852665,0.27919456
13,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_37078787,1,0.024394655223942463,0.10434052,8.077047193119837,7.8964426e-08,0.6838549,0.011752024060115218,0.15080555900931358,0.1365992
14,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_37078787,2,0.012791616259127725,0.05896464,10.85991623825324,1.1214046e-07,0.7326921,0.004373860196210444,0.05612719338387251,0.12986636
15,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,801872753,perlin_37078787,3,-0.003919527241468268,0.049089823,11.814560986657256,1.2805054e-08,0.75758195,0.00602231256198138,0.03808126226067543,0.1090905
0,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_433611252,0,-0.015307620861893634,0.23908995,5.877801037826092,6.004086e-13,1.0334164,0.0037492954288609326,0.41800060868263245,0.3082013
1,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_433611252,1,-0.13022729993843396,0.07190889,7.0240561849204495,1.2825296e-10,1.0070716,0.004512386512942612,0.09680957347154617,0.11668961
2,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_433611252,2,-0.03819606393479957,0.15201738,6.879271146180239,5.276958e-08,0.87471807,0.025566210504621267,0.22465792670845985,0.15272687
3,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_433611252,3,-0.10018007290588993,0.14802733,9.487529741535003,9.44502e-06,1.4356941,0.028011507354676723,0.10809515975415707,0.26523334
4,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_960745502,0,-0.03312873080879175,0.23897067,4.5148620727655375,9.300734e-09,0.76488626,0.07580761425197124,0.3434537723660469,0.18207821
5,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_960745502,1,-0.06328368241071369,0.17773041,3.3259550916631033,1.16361065e-07,0.7453303,0.03655962273478508,0.2773335501551628,0.14292143
6,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_960745502,2,-0.5250542920405685,0.059747137,4.858137663389805,2.220446e-10,1.4590182,0.0026935567730106413,0.07308503426611423,0.15709758
7,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_960745502,3,-0.45368476267074054,0.028263291,9.139125009695038,2.4424494e-08,1.0545005,0.0008179114665836096,0.0148761086165905,0.094489105
8,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_759352143,0,-0.12337667876800551,0.15001348,6.060558628977565,2.380113e-07,1.1959618,0.01811824832111597,0.2454456202685833,0.18506604
9,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_759352143,1,-0.16203939898219577,0.09509643,8.503335395793037,2.2489587e-06,1.1164693,0.008251948514953256,0.09703105874359608,0.16220812
10,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_759352143,2,-0.35861662233723735,0.07907571,3.621412151574088,2.7452455e-07,1.6015565,0.014381308108568192,0.1043873280286789,0.1588756
11,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_759352143,3,-0.29013070367588556,0.046318185,6.4724832309548,2.0737048e-09,1.405085,0.003982234396971762,0.041256518103182316,0.11191118
12,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_37078787,0,-0.06918762639468179,0.1698607,8.858977980699954,4.4521187e-10,1.4693631,0.01709010824561119,0.12651902064681053,0.3098195
13,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_37078787,1,-0.10692694396813973,0.1183853,7.5285989372763265,8.673617e-09,1.0656546,0.009558167774230242,0.1726674623787403,0.17280294
14,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_37078787,2,-0.13960794193495718,0.06806727,10.236450095548966,5.1449796e-08,1.4493347,0.0057284809881821275,0.051334530115127563,0.15719612
15,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,286870121,perlin_37078787,3,-0.24599414807723186,0.06092683,10.87638995060437,8.888652e-09,1.5686309,0.003447407914791256,0.039231411181390285,0.16359809
0,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_433611252,0,-0.07066140532496035,0.25212494,5.647256204729121,5.925828e-07,1.7335516,0.013382358010858297,0.28845131397247314,0.393659
1,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_433611252,1,-1.1751853546091136,0.13839267,4.18075113641947,2.565024e-07,0.70766616,0.03535414580255747,0.16199691966176033,0.15145925
2,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_433611252,2,-0.17318540621993783,0.17178315,6.348398496243544,9.9794875e-09,1.3580738,0.03235240466892719,0.2128024958074093,0.21856353
3,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_433611252,3,-0.30637661204312994,0.17577071,8.74148412640838,3.3960293e-07,1.0551544,0.014120283536612988,0.2542131096124649,0.23122928
4,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_960745502,0,-0.148996761547316,0.26577184,4.053218750923545,5.4147677e-08,1.3180617,0.04914823267608881,0.4089325964450836,0.3019488
5,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_960745502,1,-0.26277688921397635,0.21107617,2.5791798849475094,4.201639e-07,0.91163874,0.03447963763028383,0.31490036845207214,0.25159022
6,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_960745502,2,-2.215891336044966,0.12598915,1.6179769558229864,2.6789294e-08,0.5776338,0.025349522475153208,0.18704739212989807,0.1302025
7,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_960745502,3,-4.968618545100642,0.11604497,3.005088885809524,2.5137581e-08,0.6786772,0.05340540409088135,0.14476541429758072,0.11431583
8,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_759352143,0,-0.6600672993454457,0.22168206,4.364554993961059,2.6527005e-07,0.85132235,0.07011393830180168,0.29017942398786545,0.19009814
9,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_759352143,1,-1.068831233992145,0.16930446,5.9982933124639635,1.0467426e-07,1.2206336,0.020646539982408285,0.2579302042722702,0.19999737
10,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_759352143,2,-1.513522555265912,0.1462948,0.9495546511324866,1.16768064e-07,0.7024213,0.014463638653978705,0.2477443814277649,0.16669032
11,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_759352143,3,-2.6889789069384817,0.13244146,1.909758702179488,2.4711113e-09,0.6840166,0.03860389348119497,0.20057515054941177,0.13226144
12,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_37078787,0,-0.3805596054850753,0.21932805,7.748965339639242,3.8057557e-09,2.3426158,0.00924825668334961,0.29734480381011963,0.34621188
13,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_37078787,1,-0.629456894095481,0.17426965,5.849360049480062,1.2978983e-06,1.5620033,0.023095215670764446,0.21684550866484642,0.2299942
14,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_37078787,2,-1.279359095674184,0.13614309,7.225877029152716,5.7928574e-08,1.4240828,0.017023681197315454,0.1263694167137146,0.2481215
15,MessagePassing,CConv,False,False,False,[1 1],[4],0,False,[1 1 1],[4],0,[1],21,936431641,perlin_37078787,3,-1.6488872456641226,0.12952572,7.600915459395694,1.7889818e-08,0.5695841,0.04828703682869673,0.1587977111339569,0.12183504
